customer_id,experiment_group,converted,revenue,loyalty_tier,device_type
88832,Control,1,4012.36,Bronze,mobile
88833,Variant_B,1,3311.94,Silver,mobile
88834,Variant_A,0,0.0,Bronze,desktop
88835,Variant_A,1,1967.8,Bronze,mobile
88836,Variant_B,1,5957.28,Gold,mobile
88837,Variant_A,1,2141.91,Bronze,mobile
88838,Control,1,7066.2,Bronze,desktop
88839,Control,0,0.0,Bronze,mobile
88840,Control,1,585.52,Bronze,mobile
88841,Variant_A,1,1146.82,Bronze,mobile
88842,Control,0,0.0,Platinum,mobile
88843,Control,1,811.1099999999999,Bronze,mobile
88844,Variant_A,1,3350.6400000000003,Silver,mobile
88845,Variant_A,1,220.5,Silver,mobile
88846,Variant_B,0,0.0,Bronze,mobile
88847,Variant_B,1,3434.8599999999997,Bronze,mobile
88848,Control,1,1432.32,Bronze,mobile
88849,Variant_B,1,1101.66,Silver,mobile
88850,Control,0,0.0,Bronze,mobile
88851,Control,1,1372.24,Platinum,mobile
88852,Variant_A,0,0.0,Bronze,mobile
88853,Control,0,0.0,Silver,mobile
88854,Control,1,399.84,Bronze,mobile
88855,Variant_B,0,0.0,Bronze,mobile
88856,Control,1,2039.58,Bronze,mobile
88857,Control,0,0.0,Bronze,mobile
88858,Variant_A,1,1459.8400000000001,Silver,mobile
88859,Variant_A,1,1868.8799999999999,Bronze,mobile
88860,Control,1,2394.6,Silver,mobile
88861,Control,1,1481.9699999999998,Bronze,mobile
88862,Control,1,1622.27,Bronze,mobile
88863,Variant_A,1,2488.4,Bronze,mobile
88864,Control,1,813.62,Bronze,mobile
88865,Control,1,2013.2000000000003,Bronze,mobile
88866,Control,1,2269.96,Bronze,mobile
88867,Control,1,1860.56,Silver,mobile
88868,Control,0,0.0,Bronze,desktop
88869,Control,1,0.0,Bronze,mobile
88870,Variant_A,1,13540.400000000001,Silver,desktop
88871,Control,1,1165.69,Gold,mobile
88872,Variant_B,0,0.0,Silver,mobile
88873,Control,1,460.32000000000005,Bronze,desktop
88874,Variant_B,1,1859.76,Bronze,mobile
88875,Control,1,2462.68,Bronze,mobile
88876,Control,0,0.0,Bronze,mobile
88877,Control,1,0.0,Bronze,mobile
88878,Control,1,3785.25,Bronze,mobile
88879,Variant_A,0,0.0,Bronze,mobile
88880,Control,1,14708.1,Platinum,mobile
88881,Control,0,0.0,Platinum,mobile
88882,Variant_B,1,0.0,Bronze,mobile
88883,Control,1,673.17,Bronze,mobile
88884,Control,0,0.0,Bronze,mobile
88885,Variant_A,1,0.0,Gold,mobile
88886,Control,1,4317.82,Silver,mobile
88887,Control,1,300.3,Silver,mobile
88888,Control,0,0.0,Silver,mobile
88889,Variant_A,1,0.0,Bronze,mobile
88890,Control,0,0.0,Bronze,desktop
88891,Variant_B,0,0.0,Bronze,mobile
88892,Variant_B,1,5205.23,Bronze,mobile
88893,Variant_B,1,3582.94,Bronze,mobile
88894,Variant_B,1,2650.88,Silver,desktop
88895,Control,1,17965.48,Gold,mobile
88896,Control,1,1117.8,Bronze,mobile
88897,Control,1,10571.86,Bronze,mobile
88898,Control,1,0.0,Bronze,desktop
88899,Variant_B,0,0.0,Silver,mobile
88900,Control,0,0.0,Bronze,mobile
88901,Control,1,907.58,Bronze,mobile
88902,Control,0,0.0,Bronze,mobile
88903,Control,1,1985.55,Silver,mobile
88904,Control,1,550.46,Bronze,mobile
88905,Control,1,1376.2,Bronze,mobile
88906,Variant_B,0,0.0,Bronze,mobile
88907,Control,1,839.96,Bronze,desktop
88908,Variant_A,1,287.28000000000003,Bronze,mobile
88909,Variant_A,0,0.0,Bronze,mobile
88910,Control,1,210.14,Bronze,desktop
88911,Variant_B,1,489.72,Bronze,desktop
88912,Control,1,203.4,Bronze,desktop
88913,Control,1,1408.05,Bronze,mobile
88914,Control,1,4364.92,Silver,mobile
88915,Control,0,0.0,Bronze,mobile
88916,Variant_A,1,1234.3500000000001,Bronze,mobile
88917,Variant_A,1,7576.52,Bronze,mobile
88918,Variant_B,1,0.0,Gold,mobile
88919,Variant_B,1,3276.42,Bronze,mobile
88920,Control,1,7763.8,Bronze,desktop
88921,Variant_B,0,0.0,Bronze,mobile
88922,Control,1,2465.4,Silver,desktop
88923,Variant_B,0,0.0,Bronze,mobile
88924,Control,0,0.0,Gold,mobile
88925,Control,1,1932.8400000000001,Bronze,desktop
88926,Control,1,2120.92,Silver,desktop
88927,Control,1,2428.16,Bronze,mobile
88928,Control,0,0.0,Gold,mobile
88929,Control,1,862.05,Silver,mobile
88930,Variant_B,0,0.0,Bronze,mobile
88931,Variant_A,1,2033.8800000000003,Bronze,mobile
88932,Control,1,372.96,Gold,mobile
88933,Control,1,3913.2,Bronze,mobile
88934,Variant_B,1,1759.42,Bronze,mobile
88935,Control,1,5986.21,Gold,desktop
88936,Control,1,1421.07,Gold,mobile
88937,Variant_A,0,0.0,Bronze,mobile
88938,Variant_A,0,0.0,Bronze,mobile
88939,Variant_B,1,632.94,Gold,mobile
88940,Variant_A,0,0.0,Silver,mobile
88941,Variant_B,0,0.0,Gold,mobile
88942,Control,0,0.0,Bronze,mobile
88943,Control,1,7345.410000000001,Bronze,mobile
88944,Control,1,2452.14,Silver,mobile
88945,Variant_A,0,0.0,Silver,mobile
88946,Variant_B,1,5900.65,Gold,mobile
88947,Control,1,636.51,Silver,mobile
88948,Variant_B,0,0.0,Bronze,mobile
88949,Variant_A,1,2476.7999999999997,Gold,desktop
88950,Control,1,1468.32,Silver,mobile
88951,Variant_A,1,2545.41,Bronze,mobile
88952,Variant_A,0,0.0,Bronze,mobile
88953,Variant_B,1,8406.0,Bronze,mobile
88954,Control,1,10870.3,Silver,mobile
88955,Variant_B,1,6703.58,Platinum,mobile
88956,Control,1,878.6700000000001,Bronze,mobile
88957,Control,1,107.6,Silver,mobile
88958,Variant_A,1,5030.740000000001,Platinum,mobile
88959,Variant_A,1,389.0,Bronze,mobile
88960,Control,0,0.0,Silver,mobile
88961,Variant_B,0,0.0,Silver,mobile
88962,Control,0,0.0,Bronze,mobile
88963,Variant_B,0,0.0,Bronze,desktop
88964,Control,1,1630.8,Platinum,mobile
88965,Variant_A,0,0.0,Bronze,mobile
88966,Variant_A,0,0.0,Bronze,mobile
88967,Variant_B,1,2188.92,Gold,desktop
88968,Variant_B,1,6123.8,Bronze,desktop
88969,Control,0,0.0,Silver,mobile
88970,Control,1,0.0,Bronze,mobile
88971,Variant_A,1,6898.32,Gold,mobile
88972,Control,0,0.0,Bronze,mobile
88973,Control,1,1193.58,Silver,mobile
88974,Control,0,0.0,Bronze,mobile
88975,Control,1,0.0,Silver,desktop
88976,Variant_B,1,1861.62,Silver,mobile
88977,Control,1,1817.04,Silver,mobile
88978,Control,0,0.0,Bronze,desktop
88979,Variant_A,0,0.0,Bronze,mobile
88980,Control,1,1742.68,Silver,mobile
88981,Control,1,1379.6000000000001,Gold,desktop
88982,Control,0,0.0,Bronze,mobile
88983,Control,1,333.48,Bronze,mobile
88984,Variant_B,0,0.0,Silver,mobile
88985,Control,0,0.0,Silver,mobile
88986,Control,0,0.0,Bronze,mobile
88987,Control,1,4320.32,Gold,mobile
88988,Control,1,0.0,Platinum,mobile
88989,Control,0,0.0,Bronze,desktop
88990,Control,1,481.59999999999997,Bronze,mobile
88991,Variant_B,1,3319.2999999999997,Silver,desktop
88992,Variant_B,1,4286.62,Gold,mobile
88993,Variant_B,1,174.20000000000002,Bronze,mobile
88994,Variant_A,1,2118.4199999999996,Silver,mobile
88995,Variant_A,0,0.0,Silver,mobile
88996,Variant_B,1,1514.8100000000002,Bronze,mobile
88997,Control,1,2584.92,Silver,mobile
88998,Variant_A,1,2161.35,Gold,mobile
88999,Control,1,1840.32,Bronze,mobile
89000,Variant_B,0,0.0,Bronze,mobile
89001,Control,1,0.0,Bronze,desktop
89002,Control,1,392.86,Bronze,mobile
89003,Control,1,429.59,Bronze,mobile
89004,Control,1,5626.62,Bronze,mobile
89005,Control,1,1463.2800000000002,Bronze,mobile
89006,Variant_A,1,525.2800000000001,Silver,mobile
89007,Control,0,0.0,Bronze,mobile
89008,Control,1,771.19,Gold,mobile
89009,Variant_A,1,2898.0,Bronze,mobile
89010,Control,1,3752.06,Silver,mobile
89011,Variant_B,1,2081.04,Bronze,mobile
89012,Variant_B,0,0.0,Bronze,mobile
89013,Control,0,0.0,Bronze,mobile
89014,Control,1,3727.2400000000002,Silver,mobile
89015,Variant_A,0,0.0,Platinum,mobile
89016,Control,1,1045.68,Bronze,mobile
89017,Control,1,1349.27,Bronze,mobile
89018,Variant_B,1,1524.42,Bronze,mobile
89019,Control,0,0.0,Gold,mobile
89020,Control,1,1175.3999999999999,Bronze,mobile
89021,Control,0,0.0,Gold,mobile
89022,Variant_A,1,1463.4399999999998,Bronze,desktop
89023,Control,0,0.0,Silver,mobile
89024,Control,1,3105.54,Bronze,mobile
89025,Variant_A,1,4917.58,Silver,desktop
89026,Variant_A,0,0.0,Silver,mobile
89027,Variant_A,1,1976.8000000000002,Silver,mobile
89028,Control,1,1901.6799999999998,Bronze,mobile
89029,Variant_B,1,1558.25,Bronze,mobile
89030,Control,0,0.0,Bronze,mobile
89031,Variant_B,1,6593.84,Silver,mobile
89032,Variant_A,1,6044.63,Bronze,mobile
89033,Control,1,1988.3500000000001,Bronze,mobile
89034,Variant_A,0,0.0,Bronze,mobile
89035,Control,1,6235.599999999999,Silver,mobile
89036,Control,0,0.0,Bronze,desktop
89037,Variant_A,1,6834.450000000001,Silver,mobile
89038,Variant_A,0,0.0,Gold,mobile
89039,Variant_A,1,0.0,Silver,mobile
89040,Variant_A,0,0.0,Bronze,desktop
89041,Control,1,2079.4,Bronze,mobile
89042,Control,1,1570.8000000000002,Platinum,mobile
89043,Variant_A,0,0.0,Bronze,desktop
89044,Control,1,975.5999999999999,Bronze,mobile
89045,Variant_A,1,9364.25,Silver,desktop
89046,Control,0,0.0,Bronze,desktop
89047,Control,1,11694.75,Platinum,mobile
89048,Variant_A,0,0.0,Bronze,mobile
89049,Control,1,328.46,Bronze,mobile
89050,Variant_B,0,0.0,Bronze,mobile
89051,Control,0,0.0,Bronze,mobile
89052,Control,1,6962.0199999999995,Bronze,desktop
89053,Control,1,1191.87,Bronze,mobile
89054,Variant_A,1,1880.07,Gold,mobile
89055,Variant_A,1,12756.06,Bronze,desktop
89056,Control,0,0.0,Bronze,mobile
89057,Variant_B,1,937.75,Silver,desktop
89058,Variant_B,1,2414.68,Silver,mobile
89059,Variant_A,1,456.66,Silver,mobile
89060,Control,1,2827.78,Gold,desktop
89061,Control,1,528.57,Silver,mobile
89062,Control,1,782.82,Gold,mobile
89063,Variant_B,0,0.0,Bronze,mobile
89064,Control,1,10866.960000000001,Silver,mobile
89065,Variant_B,1,4473.900000000001,Bronze,mobile
89066,Control,1,1127.28,Bronze,mobile
89067,Variant_B,1,770.96,Silver,desktop
89068,Control,1,196.01,Gold,mobile
89069,Variant_B,1,584.44,Bronze,mobile
89070,Variant_B,1,1158.78,Bronze,mobile
89071,Control,0,0.0,Silver,mobile
89072,Variant_B,1,9729.599999999999,Gold,desktop
89073,Control,0,0.0,Bronze,mobile
89074,Variant_B,1,1734.49,Bronze,mobile
89075,Control,1,345.62,Bronze,mobile
89076,Variant_A,1,1103.6,Platinum,mobile
89077,Control,1,8061.0,Bronze,mobile
89078,Control,0,0.0,Silver,mobile
89079,Control,1,1892.7499999999998,Bronze,mobile
89080,Variant_B,1,1809.75,Bronze,mobile
89081,Control,0,0.0,Gold,mobile
89082,Control,0,0.0,Bronze,mobile
89083,Control,1,2538.1800000000003,Bronze,mobile
89084,Control,1,2609.7599999999998,Platinum,mobile
89085,Control,1,2856.06,Bronze,mobile
89086,Control,0,0.0,Bronze,desktop
89087,Control,1,1322.8600000000001,Silver,mobile
89088,Control,0,0.0,Bronze,mobile
89089,Variant_B,0,0.0,Silver,mobile
89090,Variant_B,1,1526.6,Gold,mobile
89091,Control,1,2434.78,Bronze,mobile
89092,Variant_A,0,0.0,Bronze,mobile
89093,Control,0,0.0,Bronze,mobile
89094,Control,1,12921.36,Platinum,mobile
89095,Control,1,1394.2199999999998,Bronze,mobile
89096,Variant_A,1,4278.0,Gold,mobile
89097,Control,0,0.0,Bronze,mobile
89098,Control,1,1643.6399999999999,Silver,mobile
89099,Variant_B,0,0.0,Bronze,mobile
89100,Variant_A,1,2290.0,Bronze,desktop
89101,Control,1,3547.75,Gold,mobile
89102,Control,1,6166.9800000000005,Silver,mobile
89103,Control,0,0.0,Gold,mobile
89104,Variant_B,1,1352.55,Gold,mobile
89105,Variant_A,1,817.95,Silver,mobile
89106,Control,1,0.0,Bronze,mobile
89107,Control,1,885.36,Bronze,mobile
89108,Control,0,0.0,Bronze,mobile
89109,Control,0,0.0,Gold,mobile
89110,Variant_B,1,1486.89,Bronze,desktop
89111,Control,1,627.3000000000001,Bronze,mobile
89112,Control,1,969.95,Silver,mobile
89113,Control,0,0.0,Silver,mobile
89114,Variant_B,1,899.4699999999999,Silver,mobile
89115,Variant_A,1,3794.94,Bronze,mobile
89116,Variant_B,1,1205.04,Bronze,mobile
89117,Control,1,2802.0,Bronze,mobile
89118,Variant_A,1,6861.66,Bronze,mobile
89119,Control,1,2232.75,Gold,mobile
89120,Control,1,11907.0,Bronze,mobile
89121,Control,1,6347.5,Gold,mobile
89122,Control,1,859.54,Bronze,mobile
89123,Variant_A,1,12982.699999999999,Bronze,desktop
89124,Control,1,653.12,Bronze,desktop
89125,Variant_A,0,0.0,Bronze,mobile
89126,Variant_A,0,0.0,Bronze,desktop
89127,Control,0,0.0,Bronze,mobile
89128,Variant_A,1,238.28,Bronze,mobile
89129,Control,1,0.0,Bronze,mobile
89130,Control,1,1109.75,Bronze,desktop
89131,Control,0,0.0,Silver,mobile
89132,Variant_B,0,0.0,Bronze,mobile
89133,Control,1,2612.5,Gold,mobile
89134,Control,1,1188.88,Bronze,mobile
89135,Variant_A,1,3950.32,Bronze,mobile
89136,Control,1,2074.92,Gold,mobile
89137,Variant_A,0,0.0,Bronze,mobile
89138,Control,1,0.0,Silver,mobile
89139,Variant_B,1,2458.0499999999997,Silver,mobile
89140,Variant_A,1,2018.18,Silver,desktop
89141,Variant_A,0,0.0,Bronze,mobile
89142,Control,1,8120.8,Silver,mobile
89143,Control,1,767.79,Silver,mobile
89144,Control,0,0.0,Bronze,mobile
89145,Control,1,10574.0,Silver,desktop
89146,Control,1,0.0,Bronze,mobile
89147,Variant_A,0,0.0,Bronze,mobile
89148,Control,1,352.88,Silver,mobile
89149,Control,1,2779.8,Bronze,desktop
89150,Control,1,1108.32,Bronze,mobile
89151,Control,0,0.0,Bronze,mobile
89152,Variant_B,1,1595.8799999999999,Silver,mobile
89153,Variant_A,0,0.0,Bronze,mobile
89154,Variant_B,1,4014.53,Silver,mobile
89155,Control,1,5797.71,Bronze,mobile
89156,Variant_B,0,0.0,Bronze,mobile
89157,Control,0,0.0,Silver,mobile
89158,Control,1,5281.72,Silver,desktop
89159,Variant_A,1,931.8400000000001,Silver,desktop
89160,Control,1,4865.84,Bronze,mobile
89161,Control,1,752.76,Silver,mobile
89162,Variant_A,1,971.4000000000001,Silver,mobile
89163,Variant_A,1,0.0,Bronze,mobile
89164,Control,1,0.0,Silver,mobile
89165,Variant_B,1,3235.6800000000003,Gold,mobile
89166,Control,1,1369.94,Silver,mobile
89167,Control,0,0.0,Bronze,mobile
89168,Control,1,3982.65,Gold,mobile
89169,Variant_A,1,4460.5,Silver,mobile
89170,Control,1,2153.32,Gold,mobile
89171,Variant_A,0,0.0,Bronze,mobile
89172,Variant_B,1,380.43,Bronze,mobile
89173,Control,1,1811.28,Silver,mobile
89174,Variant_A,0,0.0,Bronze,mobile
89175,Control,1,1910.34,Bronze,mobile
89176,Control,1,1264.86,Gold,mobile
89177,Control,1,512.1,Bronze,mobile
89178,Control,1,2121.42,Bronze,desktop
89179,Control,0,0.0,Platinum,mobile
89180,Control,1,5015.84,Gold,mobile
89181,Control,0,0.0,Silver,mobile
89182,Control,1,258.59,Bronze,desktop
89183,Control,1,12071.279999999999,Gold,mobile
89184,Variant_B,0,0.0,Bronze,mobile
89185,Control,1,8823.36,Platinum,mobile
89186,Variant_B,1,3272.2,Bronze,mobile
89187,Variant_A,1,0.0,Platinum,mobile
89188,Control,1,1132.34,Bronze,mobile
89189,Variant_A,1,3922.7400000000002,Gold,mobile
89190,Variant_B,0,0.0,Bronze,desktop
89191,Control,1,4253.8,Gold,mobile
89192,Control,1,708.68,Bronze,mobile
89193,Variant_B,0,0.0,Bronze,mobile
89194,Variant_B,1,589.14,Bronze,desktop
89195,Control,0,0.0,Bronze,mobile
89196,Control,0,0.0,Bronze,mobile
89197,Variant_A,1,2280.22,Bronze,mobile
89198,Control,1,311.01,Bronze,mobile
89199,Control,1,3285.92,Silver,mobile
89200,Control,1,0.0,Silver,desktop
89201,Variant_A,1,0.0,Silver,mobile
89202,Variant_B,0,0.0,Bronze,mobile
89203,Variant_B,1,1375.6599999999999,Bronze,mobile
89204,Control,1,1573.5300000000002,Bronze,mobile
89205,Control,1,1184.92,Silver,mobile
89206,Variant_B,1,779.47,Bronze,mobile
89207,Control,0,0.0,Bronze,desktop
89208,Control,0,0.0,Bronze,mobile
89209,Control,1,3641.3,Bronze,mobile
89210,Control,0,0.0,Bronze,desktop
89211,Variant_B,1,1619.4299999999998,Silver,mobile
89212,Control,1,9712.08,Bronze,mobile
89213,Control,1,3211.75,Silver,mobile
89214,Variant_B,0,0.0,Bronze,desktop
89215,Control,0,0.0,Bronze,mobile
89216,Control,1,4643.93,Silver,mobile
89217,Control,1,4492.4,Silver,mobile
89218,Variant_B,1,6273.120000000001,Silver,mobile
89219,Control,1,3372.4799999999996,Gold,mobile
89220,Control,1,2257.6,Silver,mobile
89221,Control,0,0.0,Bronze,mobile
89222,Variant_A,1,1725.96,Silver,mobile
89223,Control,1,9710.64,Gold,desktop
89224,Variant_B,0,0.0,Bronze,mobile
89225,Control,1,2428.66,Silver,mobile
89226,Control,1,4670.240000000001,Bronze,desktop
89227,Control,0,0.0,Bronze,mobile
89228,Variant_A,1,245.52,Bronze,mobile
89229,Control,0,0.0,Bronze,mobile
89230,Control,1,1604.19,Bronze,mobile
89231,Variant_A,1,2274.09,Bronze,mobile
89232,Control,1,0.0,Silver,mobile
89233,Variant_B,0,0.0,Bronze,mobile
89234,Variant_A,1,3007.16,Bronze,mobile
89235,Control,1,7786.56,Bronze,desktop
89236,Control,0,0.0,Bronze,mobile
89237,Variant_A,1,3878.28,Bronze,mobile
89238,Control,0,0.0,Gold,mobile
89239,Control,1,2046.45,Gold,mobile
89240,Control,1,1058.25,Silver,mobile
89241,Control,0,0.0,Bronze,desktop
89242,Control,1,4696.44,Silver,mobile
89243,Control,0,0.0,Bronze,mobile
89244,Control,1,0.0,Bronze,mobile
89245,Variant_B,1,2960.25,Bronze,desktop
89246,Control,1,2075.7,Bronze,mobile
89247,Control,1,2295.0,Bronze,mobile
89248,Variant_B,1,1017.5200000000001,Bronze,mobile
89249,Control,1,2493.04,Silver,mobile
89250,Control,1,3026.0,Silver,desktop
89251,Control,1,370.08,Bronze,mobile
89252,Variant_B,1,1670.2,Silver,mobile
89253,Variant_A,1,5057.5,Bronze,mobile
89254,Variant_B,0,0.0,Bronze,mobile
89255,Control,0,0.0,Silver,mobile
89256,Control,1,1723.4699999999998,Silver,mobile
89257,Control,1,1149.5,Silver,mobile
89258,Variant_B,1,3311.5999999999995,Silver,mobile
89259,Variant_B,0,0.0,Bronze,mobile
89260,Variant_B,0,0.0,Platinum,mobile
89261,Control,1,0.0,Silver,mobile
89262,Control,1,3821.43,Bronze,mobile
89263,Variant_A,1,1023.0,Bronze,mobile
89264,Variant_B,1,4868.75,Silver,mobile
89265,Control,1,0.0,Bronze,mobile
89266,Control,1,1130.5,Bronze,mobile
89267,Variant_A,1,2324.88,Bronze,mobile
89268,Variant_B,1,491.61,Bronze,mobile
89269,Variant_A,0,0.0,Silver,mobile
89270,Variant_B,0,0.0,Bronze,desktop
89271,Control,1,487.74,Bronze,mobile
89272,Variant_A,1,4113.9800000000005,Bronze,mobile
89273,Control,1,2773.4399999999996,Bronze,mobile
89274,Variant_A,1,1072.96,Bronze,desktop
89275,Control,1,2379.56,Bronze,mobile
89276,Variant_A,0,0.0,Silver,mobile
89277,Control,1,672.3000000000001,Bronze,mobile
89278,Control,1,444.84,Silver,desktop
89279,Control,1,696.78,Gold,desktop
89280,Control,1,23556.059999999998,Silver,mobile
89281,Control,1,4327.63,Silver,mobile
89282,Control,1,1438.71,Gold,desktop
89283,Control,1,0.0,Bronze,mobile
89284,Variant_B,1,3642.66,Silver,desktop
89285,Variant_B,1,1983.12,Gold,mobile
89286,Control,1,791.18,Silver,mobile
89287,Variant_B,0,0.0,Bronze,desktop
89288,Control,1,1058.21,Silver,mobile
89289,Control,1,3784.32,Bronze,mobile
89290,Control,1,2081.8199999999997,Bronze,desktop
89291,Control,1,4190.84,Bronze,mobile
89292,Control,1,1679.7599999999998,Silver,mobile
89293,Control,0,0.0,Silver,mobile
89294,Variant_A,1,529.15,Bronze,mobile
89295,Variant_B,1,3651.27,Gold,mobile
89296,Control,1,2615.7,Bronze,mobile
89297,Variant_B,1,2099.44,Bronze,desktop
89298,Control,1,3499.68,Gold,mobile
89299,Control,0,0.0,Bronze,desktop
89300,Control,1,3369.06,Bronze,mobile
89301,Variant_A,0,0.0,Silver,mobile
89302,Variant_B,1,3165.4,Gold,desktop
89303,Control,0,0.0,Silver,mobile
89304,Control,1,8439.42,Bronze,mobile
89305,Control,1,364.86,Silver,mobile
89306,Control,1,1588.3200000000002,Bronze,mobile
89307,Variant_B,1,7936.799999999999,Silver,desktop
89308,Variant_A,0,0.0,Bronze,mobile
89309,Control,1,173.47000000000003,Gold,desktop
89310,Variant_B,1,3631.68,Bronze,mobile
89311,Control,1,1191.17,Bronze,mobile
89312,Control,1,0.0,Bronze,desktop
89313,Variant_A,0,0.0,Bronze,mobile
89314,Control,0,0.0,Silver,mobile
89315,Variant_B,1,2302.56,Bronze,mobile
89316,Variant_B,0,0.0,Bronze,mobile
89317,Variant_B,1,2637.0099999999998,Bronze,mobile
89318,Variant_B,0,0.0,Bronze,desktop
89319,Variant_A,1,9720.36,Silver,desktop
89320,Variant_B,0,0.0,Bronze,mobile
89321,Control,1,0.0,Silver,mobile
89322,Control,1,5378.4,Bronze,desktop
89323,Control,1,2901.6000000000004,Bronze,mobile
89324,Control,1,3761.43,Bronze,desktop
89325,Control,1,1732.42,Bronze,mobile
89326,Control,1,1138.1000000000001,Bronze,desktop
89327,Control,1,3992.0,Bronze,mobile
89328,Variant_A,1,1141.0,Bronze,mobile
89329,Control,1,497.76,Bronze,mobile
89330,Control,0,0.0,Bronze,mobile
89331,Control,0,0.0,Silver,desktop
89332,Control,1,3974.8599999999997,Bronze,mobile
89333,Control,1,9845.4,Bronze,mobile
89334,Variant_A,0,0.0,Bronze,mobile
89335,Variant_A,0,0.0,Bronze,mobile
89336,Control,1,856.1,Silver,mobile
89337,Variant_A,1,2188.8,Silver,mobile
89338,Variant_A,1,2335.68,Silver,desktop
89339,Control,1,629.85,Bronze,mobile
89340,Variant_B,1,874.3800000000001,Silver,desktop
89341,Variant_A,0,0.0,Bronze,mobile
89342,Control,0,0.0,Bronze,mobile
89343,Control,0,0.0,Silver,mobile
89344,Variant_A,0,0.0,Silver,mobile
89345,Variant_B,1,305.5,Gold,desktop
89346,Control,1,2558.35,Gold,mobile
89347,Control,1,2403.29,Bronze,mobile
89348,Control,1,2112.44,Platinum,mobile
89349,Variant_B,1,3702.7200000000003,Bronze,mobile
89350,Variant_A,1,5134.049999999999,Bronze,mobile
89351,Variant_A,1,5202.96,Bronze,mobile
89352,Variant_B,0,0.0,Bronze,mobile
89353,Control,0,0.0,Bronze,desktop
89354,Control,0,0.0,Bronze,mobile
89355,Variant_A,1,0.0,Silver,mobile
89356,Variant_A,0,0.0,Silver,mobile
89357,Control,1,1170.5,Gold,mobile
89358,Control,1,963.18,Bronze,mobile
89359,Control,0,0.0,Bronze,mobile
89360,Control,1,0.0,Bronze,mobile
89361,Control,1,1035.32,Bronze,mobile
89362,Control,1,3425.85,Bronze,mobile
89363,Control,1,4828.95,Bronze,desktop
89364,Variant_B,1,163.02,Bronze,mobile
89365,Variant_A,1,1901.4499999999998,Silver,mobile
89366,Control,1,0.0,Silver,mobile
89367,Variant_B,1,3707.85,Silver,mobile
89368,Control,0,0.0,Bronze,mobile
89369,Variant_B,1,7593.5199999999995,Bronze,mobile
89370,Control,0,0.0,Gold,mobile
89371,Control,0,0.0,Silver,mobile
89372,Control,0,0.0,Bronze,mobile
89373,Control,1,1470.04,Bronze,desktop
89374,Control,0,0.0,Bronze,mobile
89375,Control,0,0.0,Silver,mobile
89376,Variant_B,0,0.0,Bronze,desktop
89377,Control,0,0.0,Silver,desktop
89378,Control,1,3591.0,Bronze,mobile
89379,Variant_A,1,926.0799999999999,Bronze,mobile
89380,Variant_B,1,10400.94,Bronze,mobile
89381,Control,0,0.0,Bronze,mobile
89382,Control,0,0.0,Silver,mobile
89383,Variant_B,1,0.0,Bronze,mobile
89384,Variant_B,1,1646.46,Bronze,mobile
89385,Control,1,6720.299999999999,Gold,desktop
89386,Control,1,4990.31,Bronze,mobile
89387,Control,1,6958.0,Silver,mobile
89388,Control,0,0.0,Bronze,mobile
89389,Control,0,0.0,Bronze,mobile
89390,Control,0,0.0,Bronze,mobile
89391,Control,1,2330.1,Silver,mobile
89392,Control,1,1136.32,Silver,mobile
89393,Control,1,1533.2400000000002,Bronze,mobile
89394,Variant_B,1,0.0,Bronze,mobile
89395,Variant_B,1,1568.2800000000002,Bronze,mobile
89396,Control,0,0.0,Bronze,mobile
89397,Control,0,0.0,Bronze,mobile
89398,Control,1,10006.38,Bronze,mobile
89399,Control,0,0.0,Bronze,mobile
89400,Control,1,1600.22,Platinum,mobile
89401,Variant_B,1,4249.25,Silver,mobile
89402,Control,1,441.37,Bronze,mobile
89403,Variant_A,1,2288.2,Gold,mobile
89404,Control,1,2893.06,Silver,mobile
89405,Control,0,0.0,Bronze,mobile
89406,Control,1,0.0,Bronze,mobile
89407,Variant_B,1,1509.2,Bronze,mobile
89408,Control,1,1669.2,Silver,mobile
89409,Control,1,0.0,Bronze,mobile
89410,Control,1,2433.3,Silver,desktop
89411,Control,1,0.0,Silver,desktop
89412,Control,0,0.0,Bronze,mobile
89413,Variant_B,1,0.0,Bronze,mobile
89414,Variant_A,1,1713.0,Bronze,mobile
89415,Variant_A,1,1224.0,Bronze,mobile
89416,Control,1,1601.28,Gold,mobile
89417,Variant_A,1,12413.33,Silver,mobile
89418,Control,0,0.0,Bronze,mobile
89419,Variant_A,0,0.0,Bronze,mobile
89420,Control,1,5588.0,Bronze,mobile
89421,Control,1,5944.34,Bronze,mobile
89422,Variant_B,1,3213.12,Gold,mobile
89423,Variant_A,0,0.0,Bronze,mobile
89424,Control,1,1600.92,Bronze,mobile
89425,Variant_B,0,0.0,Silver,mobile
89426,Control,1,5402.88,Platinum,mobile
89427,Control,1,1488.06,Bronze,mobile
89428,Control,0,0.0,Gold,mobile
89429,Variant_A,1,1888.5300000000002,Silver,mobile
89430,Variant_B,1,1256.64,Bronze,mobile
89431,Control,1,1447.23,Bronze,mobile
89432,Variant_A,0,0.0,Bronze,mobile
89433,Variant_B,0,0.0,Bronze,mobile
89434,Control,1,1486.24,Bronze,mobile
89435,Variant_A,0,0.0,Bronze,mobile
89436,Variant_B,0,0.0,Bronze,mobile
89437,Control,1,1406.52,Bronze,mobile
89438,Control,1,2888.08,Bronze,desktop
89439,Control,1,4782.72,Gold,mobile
89440,Variant_A,1,279.84000000000003,Bronze,mobile
89441,Control,1,337.74,Silver,mobile
